,headlines,raw_links
706,"JPM: Novartis CEO refutes respiratory, eye drug sell-off report", https://www.fiercepharma.com/pharma/novartis-weighing-respiratory-eye-drug-selloffs-after-sandoz-not-necessarily-says-ceo
707,Agilent to spend $725M to boost production for biologic APIs, https://www.fiercepharma.com/manufacturing/agilent-shell-out-725m-boost-production-capacity-biologic-apis
708,"Bluebird touts launch progress, extends cash runway to 2024", https://www.fiercepharma.com/pharma/jpm23-bluebird-touts-gene-therapy-launch-progress-extends-cash-runway-2024
709,Cancer center leaders lay bare CAR-T makers' struggles, https://www.fiercepharma.com/pharma/johnson-johnson-bristol-myers-kite-pharma-car-t-cell-therapy-struggle-sloan-kettering
710,Abecma's 3rd-line myeloma data not selected by ASH22, https://www.fiercepharma.com/pharma/where-are-abecmas-third-line-data-bristol-myers-renews-car-ts-pitch-earlier-myeloma
711,ASH: Bristol bolsters Breyanzi's case in earlier lymphoma, https://www.fiercepharma.com/pharma/bristol-myers-bolsters-breyanzis-earlier-lymphoma-case-elevated-car-t-fight-against-gilead-0
712,"'The Top Line': Biogen's new CEO, plus this week's headlines", https://www.fiercepharma.com/fierce-biotech-homepage/top-line-biogens-new-ceo-plus-weeks-headlines
713,Genentech starts phase 2 trial to optimize cell therapy delivery, https://www.fiercepharma.com/pharma/genentech-starts-phase-2-trial-optimize-delivery-eye-disease-cell-therapy
714,'The Top Line': Fierce Biotech's Cell & Gene Therapy Forum, https://www.fiercepharma.com/fierce-biotech-homepage/top-line-recap-fierce-biotechs-cell-and-gene-therapy-forum
715,Charles River cell therapy push powers on with latest expansion, https://www.fiercepharma.com/manufacturing/charles-river-cell-therapy-production-push-powers-latest-expansion
716,Vision loss cell therapy implant hits primary goals in phase 3, https://www.fiercepharma.com/pharma/neurotechs-vision-loss-cell-therapy-implant-hits-primary-goals-phase-3-trials
717,SK bioscience unveils strategy aimed at global market expansion, https://www.fiercepharma.com/manufacturing/sk-bioscience-unveils-strategy-aimed-global-market-expansion
718,ReiThera opens €15M bio production after regulatory signoff, https://www.fiercepharma.com/manufacturing/reithera-opens-eu15m-bio-production-expansion-after-italian-regulatory-sign
719,"Sumitomo-Myovant, Astellas-Taysha, Genentech—Fierce Pharma Asia", https://www.fiercepharma.com/pharma/sumitomo-myovant-buy-astellas-taysha-gene-therapy-pact-trade-secret-theft-sentencing
720,Zolgensma decline unrelated to gene therapy deaths: Novartis CEO, https://www.fiercepharma.com/pharma/novartis-ceo-pins-zolgensma-decline-market-expansion-slowdown-unrelated-death-reports
721,VectorBuilder bags $57M to build out gene delivery capabilities, https://www.fiercepharma.com/pharma/vectorbuilder-bags-57m-build-out-gene-delivery-capabilities
722,"J&J, Legend's CAR-T nets $55M sales before key readout", https://www.fiercepharma.com/marketing/jj-legends-carvykti-nets-55m-sales-all-eyes-car-ts-earlier-myeloma-readout
723,"J&J, Legend double CAR-T manufacturing investment to $500M", https://www.fiercepharma.com/manufacturing/legend-jj-double-down-car-t-manufacturing-500m-carvykti-eyes-wider-myeloma-use
724,Cytiva expansion tear continues with CEVEC Pharma acquisition, https://www.fiercepharma.com/manufacturing/cytiva-expansion-tear-continues-cevec-pharma-acquisition
725,Gilead's Kite wins all-clear for viral vector production, https://www.fiercepharma.com/manufacturing/kites-commercial-viral-vector-ambitions-take-flight-gilead-cell-therapy-player-wins
726,"'The Top Line': The Fierce 15, Fierce Biotech Summit highlights", https://www.fiercepharma.com/pharma/top-line-fierce-15-honorees-are-announced-plus-fierce-biotech-summit-highlights
727,"As Keytruda's shine wanes, can Merck build a 2nd blockbuster?", https://www.fiercepharma.com/pharma/keytruda-taught-merck-how-build-blockbuster-manufacturing-second-lightning-bolt-easier-said
728,Bluebird's $3M gene therapy breaks drug price record, https://www.fiercepharma.com/pharma/3m-gene-therapy-bluebird-breaks-own-record-fda-approval-skysona
729,MeiraGTx shows off gene therapy manufacturing site in Ireland, https://www.fiercepharma.com/manufacturing/meiragtx-unveils-irelands-first-site-capable-commercial-stage-gene-therapy
730,"Under Biden's order, DOD and HHS earmark $1B for US boost", https://www.fiercepharma.com/manufacturing/under-bidens-us-biomanufacturing-order-hhs-and-dod-earmark-1b-domestic-production
731,"As gene therapies proliferate, a risk of 'cost shock' looms", https://www.fiercepharma.com/pharma/fierce-next-gen-cell-and-gene-therapy-payment-panel
732,BMS' CAR-T pressures Gilead in 2L lymphoma with broader nod, https://www.fiercepharma.com/marketing/bristol-myers-breyanzi-broader-fda-nod-brings-car-t-showdown-gilead-earlier-lymphoma
733,BioMarin's hemophilia gene therapy wins conditional EU backing, https://www.fiercepharma.com/pharma/biomarins-hemophilia-gene-therapy-roctavian-wins-conditional-eu-backing-fda-plan-delayed
734,"'The Top Line': 10 most profitable pharmas, bluebird and more", https://www.fiercepharma.com/pharma/top-line-podcast-top-10-list-pharma-profits-turns-some-surprises-bluebird-bios-gene
735,CSL clicks with photographer Rankin in hemophilia project, https://www.fiercepharma.com/marketing/csl-behring-clicks-photographer-rankin-history-hemophilia-project
736,Novartis' CAR-T Kymriah posts impressive survival data in ALL, https://www.fiercepharma.com/pharma/amid-struggles-car-t-kymriah-novartis-posts-strong-survival-data-all
737,Bluebird scores 2nd straight win at high-stakes FDA meeting, https://www.fiercepharma.com/pharma/bluebird-scores-second-straight-win-high-stakes-fda-gene-therapy-meeting
738,Astellas opens new $100M gene therapy production plant, https://www.fiercepharma.com/manufacturing/astellas-opens-new-100m-gene-therapy-production-plant
739,Sana Biotechnology inks deal for new manufacturing facility, https://www.fiercepharma.com/manufacturing/sana-biotechnology-inks-deal-new-manufacturing-facility-hires-execs
740,Novartis' Kymriah faces off against Yescarta with new nod, https://www.fiercepharma.com/marketing/novartis-kymriah-bags-fda-nod-face-gileads-yescarta-follicular-lymphoma
741,"J&J-Legend, Junshi, Vir-WuXi and more—Fierce Pharma Asia", https://www.fiercepharma.com/pharma/jj-legends-new-car-t-data-junshis-antiviral-tops-pfizers-paxlovid-vir-wuxi-end-covid-pact
742,"ASCO: J&J, Legend reveal more CAR-T data from Carvykti", https://www.fiercepharma.com/pharma/asco-jj-legend-unfold-more-car-t-data-and-look-carvykti-earlier-myeloma-difficult-population
743,"Roche, bluebird settle gene therapy trademark suit", https://www.fiercepharma.com/marketing/roche-bluebird-bio-settle-gene-therapy-trademark-suit-around-spark-sickle-cell-disease
744,"AZ-Daiichi, Biogen-Eisai, Hutchmed, Junshi—Fierce Pharma Asia", https://www.fiercepharma.com/pharma/enhertu-breast-cancer-nod-biogen-eisai-next-play-fda-snubs-2-china-made-cancer-drugs
745,"Astellas, BeiGene, Serum Institute—Fierce Pharma Asia", https://www.fiercepharma.com/pharma/astellas-gene-therapy-write-beigene-novartis-pd-1-win-serum-institutes-unused-covid-shots
746,WuXi teams with Singapore group on cell therapy production, https://www.fiercepharma.com/pharma/wuxi-advanced-therapies-teams-singapore-group-cell-therapy-production-tech
747,The FDA says Ocugen needs to hand over results from a 2019 study, https://www.fiercepharma.com/pharma/ocugen-stares-down-10000-fine-over-missing-clinical-trial-data-fda
748,BioMarin joins pharma's filmmaking push, https://www.fiercepharma.com/marketing/biomarin-gets-filmmaking-plots-patient-documentary-new-bleeding-disorder-campaign
749,"Daiichi-Seagen, Legend and more—Fierce Pharma Asia", https://www.fiercepharma.com/pharma/daiichi-loses-seagen-patent-suit-cdmo-builds-500m-gene-therapy-plant-legend-lands-sec
750,Materials maker Akron beefs up plasmid DNA production in Florida, https://www.fiercepharma.com/pharma/akron-bio-debuts-new-plasmid-dna-plant-quest-ease-regenerative-medicine-bottlenecks
751,"Watch out, BMS. J&J, Legend's CAR-T is here", https://www.fiercepharma.com/pharma/johnson-johnson-legend-car-t-cilta-cel-myeloma-ring-fda-approval-rivaling-bristol-myers
752,"BioMarin eyes profit, though safety concerns cloud new launch", https://www.fiercepharma.com/pharma/biomarin-eyes-profit-as-dwarfism-drug-launch-underway-hemophilia-gene-therapy-refiling-nears
753,"Samsung Biologics, GSK, Fujifilm and more—Fierce Pharma Asia", https://www.fiercepharma.com/pharma-asia/samsung-biologics-mrna-ambition-gsk-covid-19-vaccine-supply-fujifilm-s-plant-buy
754,Roche loses one bid against bluebird's 'spark' DTC ad, https://www.fiercepharma.com/marketing/court-ruling-bluebird-bio-s-gene-therapy-marketing-campaign-does-not-spark-joy-at-roche-s
755,"Takeda-Denali, Daiichi Sankyo, J&J-Legend—Fierce Pharma Asia", https://www.fiercepharma.com/pharma-asia/takeda-denali-alzheimer-s-hiccup-daiichi-sankyo-r-d-reorg-j-j-legend-car-t-supply-prep
756,Bluebird CEO sees 'unfinished business' with Zynteglo in Europe, https://www.fiercepharma.com/pharma/unfinished-business-bluebird-bio-ceo-wants-zynteglo-back-european-market
757,Selecta taps Ginkgo to improve gene therapy delivery , https://www.fiercepharma.com/drug-delivery/selecta-taps-ginkgo-to-create-better-capsids-for-gene-therapy-delivery
758,South Korea's SK commits $350M as part of CDMO plans, https://www.fiercepharma.com/manufacturing/south-korea-s-sk-commits-350m-to-cbm-as-part-cdmo-partnership
759,"2022 forecast: Cell, gene therapy makers have high hopes", https://www.fiercepharma.com/pharma/cell-and-gene-therapy-makers-push-past-regulatory-payer-hurdles-to-set-up-high-hopes-for
760,Gilead's Yescarta could get $1.5B sales in 2L lymphoma: analyst, https://www.fiercepharma.com/marketing/gilead-yescarta-1-5-billion-sales-earlier-lymphoma-game-changing-car-t-data-fast
761,Novartis has an idea why Kymriah failed in 2L lymphoma, https://www.fiercepharma.com/pharma/novartis-has-idea-why-kymriah-failed-lymphoma-shifts-focus-to-next-gen-car-t
762,"BMS, Gilead lock horns in CAR-T for 2L lymphoma", https://www.fiercepharma.com/pharma/bristol-myers-squibb-breyanzi-gilead-yescarta-lock-horns-car-t-therapy-earlier-lymphoma
763,"Legend-J&J, BeiGene, Samsung Biologics—Fierce Pharma Asia", https://www.fiercepharma.com/pharma-asia/fierce-pharma-asia-legend-johnson-johnson-car-t-delay-beigene-brukinsa-samsung
764,"GenScript adopts automation at its new cell, gene therapy", https://www.fiercepharma.com/manufacturing/genscript-debuts-new-cell-and-gene-therapy-plant-new-jersey
765,Jaguar to pump $125M into NC gene therapy manufacturing site, https://www.fiercepharma.com/manufacturing/jaguar-to-pump-125m-into-north-carolina-gene-therapy-manufacturing-facility
766,"Takeda, GammaDelta, Fujifilm and more—Fierce Pharma Asia", https://www.fiercepharma.com/pharma-asia/fierce-pharma-asia-takeda-s-gammadelta-buy-fda-warning-letter-removal-fujifilm-s
767,"Takeda, BMS-BeiGene, Samsung and more—Fierce Pharma Asia", https://www.fiercepharma.com/pharma-asia/fierce-pharma-asia-takeda-s-cell-gene-therapy-deals-bms-beigene-abraxane-brawl
768,"Takeda, Moderna and more—Fierce Pharma Asia", https://www.fiercepharma.com/pharma-asia/fierce-pharma-asia-takeda-s-narcolepsy-trial-problem-gene-therapy-pact-human-error
769,"Takeda, Astellas, Everest-Providence and more—Fierce Pharma Asia", https://www.fiercepharma.com/pharma-asia/fierce-pharma-asia-takeda-s-lung-cancer-nod-4th-death-astellas-gene-therapy-trial
770,Eyevensys bags $12M to test non-viral gene therapy delivery tech, https://www.fiercepharma.com/drug-delivery/eyevensys-bags-12m-to-test-non-viral-gene-therapy-delivery-tech
771,Poseida partners with Cellares on cell therapy factory in a box, https://www.fiercepharma.com/manufacturing/cellares-welcomes-poseida-aboard-cell-shuttle-as-it-closes-out-early-access-program
772,Bluebird bio's Zynteglo bounces back in Europe, https://www.fiercepharma.com/pharma/after-5-month-hiatus-bluebird-bio-s-zynteglo-bounces-back-europe-all-clear-from-safety-group
773,NICE says no dice to Orchard's pricey therapy for rare disease, https://www.fiercepharma.com/pharma/england-s-price-watchdog-rejects-orchard-s-pricey-gene-therapy-for-metachromatic
774,Bluebird counters trademark suit from Roche's Spark, https://www.fiercepharma.com/marketing/bluebird-hits-back-at-roche-s-spark-accuses-trademark-lawsuit-as-attempt-to-silence
775,AGC is picking up a second commercial plant in CO, https://www.fiercepharma.com/manufacturing/agc-biologics-inks-deal-for-commercial-novartis-gene-therapies-plant-co
776,"Fujifilm is pumping $850M into its U.S., U.K. production", https://www.fiercepharma.com/manufacturing/fujifilm-keeps-expansion-spree-rolling-850m-to-grow-vaccine-and-gene-therapy-capacity
777,Viralgen is infusing $142M into its viral vector operations, https://www.fiercepharma.com/manufacturing/bayer-s-gene-therapy-cdmo-viralgen-cuts-ribbon-first-phase-142m-viral-vector
778,"Novartis, GBT anemia drugs face payer hurdles: survey", https://www.fiercepharma.com/pharma/novartis-gbt-sickle-cell-disease-drugs-face-coverage-hurdles-as-doctors-spot-gene-therapy
779,Gilead's Yescarta matches BMS' Breyanzi with a 2L lymphoma win, https://www.fiercepharma.com/pharma/gilead-s-kite-matches-bristol-myers-yescarta-car-t-win-earlier-lymphoma
780,Biopharma M&A on track for a strong second half: analysts, https://www.fiercepharma.com/pharma/biopharma-m-a-track-for-a-strong-second-half-despite-political-noise-analysts
781,"BMS-Eisai, China price cuts, AZ-Hutchmed—Fierce Pharma Asia", https://www.fiercepharma.com/pharma-asia/fierce-pharma-asia-bms-eisai-adc-deal-china-s-generics-price-cut-az-hutchmed-lung
782,Fierce 15 winner Senti is picking up a factory all its own, https://www.fiercepharma.com/manufacturing/fierce-15-winner-senti-bio-hot-off-645m-spark-pact-tees-up-house-manufacturing-for
783,"Awaiting FDA drug approval, Legend plots new cell therapy plant", https://www.fiercepharma.com/manufacturing/j-j-cell-therapy-partner-legend-biotech-carves-out-manufacturing-foothold-belgium-as
784,"Novartis touts Zolgensma data as Biogen, Roche rivalries heat up", https://www.fiercepharma.com/pharma/novartis-touts-latest-zolgensma-data-as-sma-competition-against-biogen-roche-heats-up
785,What cost watchdog ICER needs to bless gene and cell therapies, https://www.fiercepharma.com/pharma/cost-watchdog-icer-will-bless-some-high-priced-gene-and-cell-therapies-but-only-solid-proof
786,Dendreon reinvents itself as cell therapy contract manufacturer, https://www.fiercepharma.com/manufacturing/dendreon-still-alive-and-well-shifts-focus-to-contract-manufacturing-for-cell-therapy
787,Danaher strikes $9.6B buyout for contract manufacturer Aldevron, https://www.fiercepharma.com/manufacturing/danaher-strikes-9-6b-buyout-for-next-gen-contract-manufacturing-player-aldevron
788,$71M site will make French CDMO Yposkesi a viral vector force, https://www.fiercepharma.com/manufacturing/71m-investment-french-cdmo-yposkesi-set-to-double-capacity-and-become-major-viral
789,Vibalogics spending $50M on viral vector capacity in Germany, https://www.fiercepharma.com/manufacturing/cdmo-vibalogics-speeding-toward-u-s-commercial-plant-pumps-50m-into-viral-vector
790,The cell and gene therapy surge is straining viral vector supply, https://www.fiercepharma.com/manufacturing/vexed-by-vectors-how-covid-19-vaccine-and-cell-and-gene-players-are-meeting-viral
791,"BMS eyes virtual training, automation at new cell therapy plants", https://www.fiercepharma.com/manufacturing/bristol-myers-sees-automation-and-virtual-reality-horizon-at-its-dual-cell-therapy
792,"Gilead, Merck, BeiGene, Astellas and more—Fierce Pharma Asia", https://www.fiercepharma.com/pharma-asia/fierce-pharma-asia-gilead-merck-helps-india-covid-beigene-s-btk-win-astellas-gene
793,Gene therapy 'development engine' nabs $120M to amp up CDMO work, https://www.fiercepharma.com/manufacturing/forge-biologics-charts-120m-series-b-to-accelerate-viral-vector-manufacturing-build
794,Bayer eyes 2023 start for upcoming Berkeley cell therapy plant, https://www.fiercepharma.com/manufacturing/bayer-plots-200-million-cell-therapy-plant-at-overhauled-berkeley-campus-report
